Order date,Order ID,Product ID,Description,Quantity,Container Number,Product units received,Estimated receive date,Remaining after reservations including BOM units WZ0002,Remaining after reservations including BOM units WZ0001
5/20/2021,100560,S1060,MASON Armless Chair Module(White),3,MEDU8985170,0,"September 30, 2021",6,7
5/20/2021,100560,S1061,MASON Corner Module(White),3,MEDU8985170,0,"September 30, 2021",3,8
5/20/2021,100560,S1065,LANDON Fabric Sofa (Cream),2,MEDU8985170,0,"September 30, 2021",1,3
5/20/2021,100561,S1042,AUDREY Fabric Sofa(Grey),6,MEDU5499840,5,"September 30, 2021",2,7
5/20/2021,100561,S1045,AUDREY Fabric Sofa(Pink),10,MEDU5499840,8,"September 30, 2021",8,1
5/20/2021,100561,S1046,AUDREY Fabric Chair(Grey),4,MEDU5499840,3,"September 30, 2021",15,1
5/20/2021,100561,S1048,AUDREY Fabric Chair(Green),12,MEDU5499840,9,"September 30, 2021",3,8
5/20/2021,100561,S1050,GRANT SOFA(Grey),5,MEDU5499840,0,"September 30, 2021",7,7
5/20/2021,100561,S1078,MASON Fabric Ottoman(Velvet Blue),4,MEDU5499840,2,"September 30, 2021",1,2
5/20/2021,100561,S1120-1/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Left) - TWO SEATER",10,MEDU5499840,8,"September 30, 2021",5,3
5/20/2021,100561,S1120-2/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Left)- CHAISE LOUNGE",10,MEDU5499840,8,"September 30, 2021",5,3
5/20/2021,100561,S1121-1/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Right) - TWO SEATER",10,MEDU5499840,8,"September 30, 2021",5,2
5/20/2021,100561,S1121-2/2,"FONDA Fabric Sectional Sofa(Velvet Blue,Right)- CHAISE LOUNGE",10,MEDU5499840,8,"September 30, 2021",5,2
5/20/2021,100562,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",33,TGBU6388563,0,"November 5, 2021",34,5
5/20/2021,100562,X2003,"Acacia Straight Table Top(180cm,Natural)",1,TGBU6388563,1,"November 5, 2021",44,12
5/20/2021,100562,X2004,"Acacia Straight Table Top(240cm,Natural)",40,TGBU6388563,0,"November 5, 2021",16,4
5/20/2021,100562,X2010,"Acacia Live Edge Table Top(210cm,Natural)",40,TGBU6388563,0,"November 5, 2021",58,4
5/20/2021,100562,X2022,"Acacia Live Edge Table Top(150cm,Natural)",50,TGBU6388563,0,"November 5, 2021",75,21
5/20/2021,100562,X2034,"Acacia Live Edge Table top(180cm,Honey)",50,TGBU6388563,0,"November 5, 2021",21,7
5/20/2021,100562,X2036,"Acacia Live Edge Table top(210cm,Honey)",2,TGBU6388563,,"November 5, 2021",45,8
5/20/2021,100562,X2036,"Acacia Live Edge Table top(210cm,Honey)",6,TGBU6388563,0,"November 5, 2021",45,8
5/20/2021,100562,X2049,"Acacia Live Edge Table top(150cm,Honey)",1,TGBU6388563,0,"November 5, 2021",27,11
5/20/2021,100563,T5597,ARIA Acacia End Table,54,CRSU9236631,0,"November 24, 2021",29,34
5/20/2021,100563,X1138,"Acacia Live Edge Bench Top(205cm,Natural)",17,CRSU9236631,0,"November 24, 2021",34,5
5/20/2021,100563,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",62,CRSU9236631,0,"November 24, 2021",37,8
5/20/2021,100563,X2003,"Acacia Straight Table Top(180cm,Natural)",25,CRSU9236631,0,"November 24, 2021",44,12
5/20/2021,100563,X2022,"Acacia Live Edge Table Top(150cm,Natural)",50,CRSU9236631,0,"November 24, 2021",75,21
5/20/2021,100563,X2030,"Acacia Straight Table Top(210cm,Natural)",30,CRSU9236631,0,"November 24, 2021",51,6
5/20/2021,100563,X2040,"Acacia Live Edge Bench Top(145cm,Honey)",23,CRSU9236631,0,"November 24, 2021",25,8
5/20/2021,100563,X2049,"Acacia Live Edge Table top(150cm,Honey)",20,CRSU9236631,0,"November 24, 2021",27,11
5/20/2021,100564,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",100,,0,"December 28, 2021",37,8
5/20/2021,100564,X2003,"Acacia Straight Table Top(180cm,Natural)",50,,0,"December 28, 2021",44,12
5/20/2021,100564,X2022,"Acacia Live Edge Table Top(150cm,Natural)",100,,0,"December 28, 2021",75,21
5/20/2021,100564,X2034,"Acacia Live Edge Table top(180cm,Honey)",24,,0,"December 28, 2021",21,7
5/20/2021,100564,X2049,"Acacia Live Edge Table top(150cm,Honey)",20,,0,"December 28, 2021",27,11
5/20/2021,100565,T5381-1/4,JONAVA Acacia Live Edge Table(Honey) - FOOTRAIL,8,,0,"December 28, 2021",6,4
5/20/2021,100565,T5381-2/4,JONAVA Acacia Live Edge Table(Honey) - CRANKS,8,,0,"December 28, 2021",6,4
5/20/2021,100565,T5381-3/4,JONAVA Acacia Live Edge Table(Honey) - LEGS,8,,0,"December 28, 2021",4,4
5/20/2021,100565,T5381-4/4,JONAVA Acacia Live Edge Table(Honey) - TOP,8,,0,"December 28, 2021",6,4
5/20/2021,100565,T5463,"Acacia Live Edge Coffee Table(Natural,X Black)NEW",20,,15,"December 28, 2021",11,5
5/20/2021,100565,T5677-1/2,Estrela Live Edge Acacia Dining Table (160cm) - TOP,10,,8,"December 28, 2021",3,1
5/20/2021,100565,T5677-2/2,Estrela Live Edge Acacia Dining Table (160cm) - BASE,10,,8,"December 28, 2021",3,1
5/20/2021,100565,X2001,"Acacia Live Edge Dining Table Top(180cm,Natural)",54,,0,"December 28, 2021",37,8
5/20/2021,100565,X2010,"Acacia Live Edge Table Top(210cm,Natural)",60,,0,"December 28, 2021",58,4
5/20/2021,100565,X2030,"Acacia Straight Table Top(210cm,Natural)",30,,0,"December 28, 2021",51,6
5/20/2021,100565,X2034,"Acacia Live Edge Table top(180cm,Honey)",26,,0,"December 28, 2021",21,7
5/20/2021,100565,X2036,"Acacia Live Edge Table top(210cm,Honey)",25,,0,"December 28, 2021",45,8
5/20/2021,100567,X2002,"Acacia Live Edge Table Top(240cm,Natural)",10,FCIU8776460,0,"November 11, 2021",33,10
5/20/2021,100567,X2004,"Acacia Straight Table Top(240cm,Natural)",10,FCIU8776460,0,"November 11, 2021",16,4
5/20/2021,100567,X2015,"Acacia Live Edge Table Top(270cm,Natural)",30,FCIU8776460,0,"November 11, 2021",6,5
5/20/2021,100567,X2037,"Acacia Straight Table Top(240cm,Honey)",25,FCIU8776460,0,"November 11, 2021",36,5
5/20/2021,100567,X2038,"Acacia Live Edge Table Top(240cm,Honey)",8,FCIU8776460,0,"November 11, 2021",9,3
5/20/2021,100567,X2046,"Acacia Straight Table Top(270cm,Natural)",30,FCIU8776460,0,"November 11, 2021",7,2
5/20/2021,100567,X2048,"Acacia Live Edge Table top(300cm,Natural)",20,FCIU8776460,0,"November 11, 2021",6,4
5/20/2021,100567,X2051,"Acacia Live Edge Table top(300cm,Honey)",30,FCIU8776460,0,"November 11, 2021",11,4
5/21/2021,100569,B1040K-1/2,"ZOEY Rosewood Platform Bed(King) - SIDERAILS, MIDDLE RAIL",20,,16,"November 10, 2021",11,4
5/21/2021,100569,B1040K-2/2,"ZOEY Rosewood Platform Bed(King) - HEADBOARD, FOOTBOARD, SLATS",20,,16,"November 10, 2021",10,4
5/21/2021,100569,B1040Q-1/2,"ZOEY Rosewood Platform Bed(Queen) - SIDERAILS, MIDDLE RAIL",10,,6,"November 10, 2021",4,0
5/21/2021,100569,B1040Q-2/2,"ZOEY Rosewood Platform Bed(Queen) - HEADBOARD, FOOTBOARD, SLATS",10,,6,"November 10, 2021",4,0
5/21/2021,100569,T5808,AMINA Acacia Side Table(Large),30,,0,"November 10, 2021",5,2
5/21/2021,100569,T5809,AMINA Acacia Side Table(Small),30,,0,"November 10, 2021",16,7
5/21/2021,100569,T5810,LAYLA Rosewood Dining Table(Natural),30,,0,"November 10, 2021",0,1
5/21/2021,100569,T5812,LAYLA Rosewood Sideboard(Natural),15,,0,"November 10, 2021",2,2
5/21/2021,100569,T5814,LAYLA Rosewood Coffee Table(Natural),20,,0,"November 10, 2021",4,2
5/21/2021,100569,T5815,IDRISSA Acacia Dining Table(Brown),10,,0,"November 10, 2021",3,2
5/21/2021,100569,T5816,IDRISSA Acacia Dining Bench(Brown),10,,0,"November 10, 2021",4,2
5/21/2021,100569,T5818,IDRISSA Metal Bookcase,10,,0,"November 10, 2021",2,5
5/21/2021,100569,T5823,PIPER Acacia Side Table,10,,0,"November 10, 2021",6,3
5/21/2021,100569,T5825,PAISLEY Rosewood Dining Table,10,,0,"November 10, 2021",4,4
5/21/2021,100569,T5827,IAN Rosewood Table with Wooden Plank Legs(195cm),4,,0,"November 10, 2021",5,2
5/26/2021,100572,X2016,"Suar Live Edge Table Top (180 cm.,Natural).",75,,0,"February 6, 2022",16,1
5/26/2021,100572,X2018,"Suar Live Edge Table Top (210 cm.,Natural).",50,,0,"February 6, 2022",17,1
5/26/2021,100572,X2044,"Suar Live Edge Bench Top (145 cm.,Natural).",75,,0,"February 6, 2022",2,7
5/26/2021,100572,X2045,"Suar Live Edge Bench Top (205 cm.,Natural).",40,,0,"February 6, 2022",26,11
5/26/2021,100572,X2114,Suar Straight Cut table (180 cm.Natural),20,,0,"February 6, 2022",7,2
5/26/2021,100572,X2119,"Suar Live Edge Table Top (160 cm.,Natural), T.6-7 cm.",50,,0,"February 6, 2022",3,8
5/26/2021,100573,A0010,IVY Reclaim Root Sculpture,18,,0,"February 22, 2022",6,4
5/26/2021,100573,A0014,"ANSEL Mango Wood Hanging Tree, H 90 cm.",30,,0,"February 22, 2022",29,14
5/26/2021,100573,T5652,KODA Suar Root Wood Console (125-150 cm.),40,,30,"February 22, 2022",22,5
5/26/2021,100573,T5653,KODA Suar Root Wood Console (151-175 cm.),40,,0,"February 22, 2022",1,2
5/26/2021,100573,T5654,KODA Suar Root Wood Bench (120 cm.),20,,0,"February 22, 2022",1,1
5/26/2021,100573,T5687,KODA Suar Root Wood Console (176-200),10,,0,"February 22, 2022",1,1
5/26/2021,100573,T5688,KODA Suar Root Wood Console (201-250),25,,0,"February 22, 2022",3,1
5/26/2021,100573,T5689,"KODA Suar Root Wood TV Unit, 190x40x45 cm.",40,,0,"February 22, 2022",4,4
5/26/2021,100574,A0010,IVY Reclaim Root Sculpture,16,,0,"February 6, 2022",6,4
5/26/2021,100574,A0014,"ANSEL Mango Wood Hanging Tree, H 90 cm.",16,,0,"February 6, 2022",29,14
5/26/2021,100574,X2112,"Suar Live Edge Table Top (300 cm.,Natural).",10,,0,"February 6, 2022",1,4
5/26/2021,100574,X2113,"Suar Live Edge Table Top (250 cm.,Natural).",65,,0,"February 6, 2022",2,3
5/26/2021,100574,X2114,Suar Straight Cut table (180 cm.Natural),20,,0,"February 6, 2022",7,2
5/26/2021,100574,X2115,Suar Straight Cut table (210 cm.Natural),80,,0,"February 6, 2022",6,2
5/26/2021,100574,X2117,Suar Straight Cut table (300 cm.Natural),20,,0,"February 6, 2022",7,2
5/26/2021,100575,X2016,"Suar Live Edge Table Top (180 cm.,Natural).",75,,0,"March 9, 2022",16,1
5/26/2021,100575,X2018,"Suar Live Edge Table Top (210 cm.,Natural).",50,,0,"March 9, 2022",17,1
5/26/2021,100575,X2044,"Suar Live Edge Bench Top (145 cm.,Natural).",75,,0,"March 9, 2022",2,7
5/26/2021,100575,X2045,"Suar Live Edge Bench Top (205 cm.,Natural).",40,,0,"March 9, 2022",26,11
5/26/2021,100575,X2113,"Suar Live Edge Table Top (250 cm.,Natural).",15,,0,"March 9, 2022",2,3
5/26/2021,100575,X2119,"Suar Live Edge Table Top (160 cm.,Natural), T.6-7 cm.",50,,0,"March 9, 2022",3,8
5/27/2021,100576,A0080,CAMERON Ottoman(Brown),180,ZCSU7004815,130,"September 30, 2021",62,20
5/27/2021,100576,A0085,EASTWOOD Ottoman(Black),30,ZCSU7004815,25,"September 30, 2021",22,1
5/27/2021,100576,A0086,EASTWOOD Ottoman(Brown),60,ZCSU7004815,50,"September 30, 2021",16,6
5/27/2021,100576,T5730,Gloria Leather Dining Chair(Brown),80,ZCSU7004815,0,"September 30, 2021",159,53
5/27/2021,100576,T5737,"Ari Bar Stool(75cm,Black)",36,ZCSU7004815,0,"September 30, 2021",91,19
5/27/2021,100576,T5832,Brook Fabric Lounge Chair(Blue),18,ZCSU7004815,0,"September 30, 2021",9,10
5/27/2021,100576,T5837,COPPOLA Leather Lounge Chair (Brown),20,ZCSU7004815,17,"September 30, 2021",7,5
5/27/2021,100576,T5840,LUCAS Desk,20,ZCSU7004815,5,"September 30, 2021",3,5
5/27/2021,100578,T1650,MILAN Leather Side Chair(Brown),280,MSMU5904727,260,"October 20, 2021",76,44
5/27/2021,100578,T1663,MILAN Leather Armchair(Black),94,MSMU5904727,0,"October 20, 2021",164,14
5/27/2021,100578,T5390,"MILAN Leather Side Chair(White,Faux Walnut)",180,MSMU5904727,0,"October 20, 2021",27,82
5/27/2021,100578,T5408,"MILAN Leather Counter Stool(65cm,White)",70,MSMU5904727,0,"October 20, 2021",49,10
5/27/2021,100578,T5716,MILAN Leather Armchair(Dark Grey),50,MSMU5904727,42,"October 20, 2021",41,17
5/27/2021,100578,T5725,"MILAN Fabric Bar Stool(75cm,Grey)",50,MSMU5904727,0,"October 20, 2021",12,12
5/27/2021,100578,T5914,MILAN Fabric Dining Chair(Blue),148,MSMU5904727,0,"October 20, 2021",60,60
5/27/2021,100579,T5500,"BLAKE Leather Counter Stool(65cm,Black)",40,MSMU6257857,40,"October 20, 2021",11,24
5/27/2021,100579,T5504,"ELI Leather Counter Stool(65cm,Blue)",42,MSMU6257857,42,"October 20, 2021",7,-1
5/27/2021,100579,T5623,Monroe Leather Dining Chair(Black),92,MSMU6257857,92,"October 20, 2021",63,72
5/27/2021,100579,T5624,Monroe Leather Dining Chair(Green),190,MSMU6257857,190,"October 20, 2021",22,18
5/27/2021,100579,T5662,"BLAKE Leather Bar Stool(75cm,Black)",70,MSMU6257857,70,"October 20, 2021",4,-1
5/27/2021,100579,T5670,Monroe Leather Dining Chair(Grey),70,MSMU6257857,70,"October 20, 2021",78,-2
5/27/2021,100579,T5845,Duvall Leather Dining Chair(Brown),102,MSMU6257857,102,"October 20, 2021",22,17
5/27/2021,100580,S1108,KABINE Fabric Lounge Chair Module (Velvet Light Grey),10,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1109,KABINE Fabric Two Seater Module (Velvet Light Grey),8,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1110,KABINE Fabric Three Seater Module (Velvet Light Grey),4,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1111,KABINE Fabric Corner Chair Module (Velvet Light Grey),10,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1112,KABINE Fabric Ottoman Module (Velvet Light Grey),10,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1113,KABINE Fabric Lounge Chair Module (Velvet Pink),8,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1114,KABINE Fabric Two Seater Module (Velvet Pink),6,TEMU7964663,4,"November 19, 2021",2,2
5/27/2021,100580,S1115,KABINE Fabric Three Seater Module (Velvet Pink),4,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100580,S1116,KABINE Fabric Corner Chair Module (Velvet Pink),8,TEMU7964663,4,"November 19, 2021",2,1
5/27/2021,100580,S1117,KABINE Fabric Ottoman Module (Velvet Pink),6,TEMU7964663,0,"November 19, 2021",0,0
5/27/2021,100581,S1093,KABINE Fabric Lounge Chair Module (Beige),10,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1094,KABINE Fabric Two Seater Module (Beige),8,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1095,KABINE Fabric Three Seater Module (Beige),4,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1096,KABINE Fabric Corner Chair Module (Beige),10,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1097,KABINE Fabric Ottoman Module (Beige),10,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1103,KABINE Fabric Lounge Chair Module (Velvet Dark Blue),8,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1104,KABINE Fabric Two Seater Module (Velvet Dark Blue),6,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1105,KABINE Fabric Three Seater Module (Velvet Dark Blue),4,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1106,KABINE Fabric Corner Chair Module (Velvet Dark Blue),8,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100581,S1107,KABINE Fabric Ottoman Module (Velvet Dark Blue),6,TGCU5132945,0,"November 19, 2021",0,0
5/27/2021,100582,S1088,KABINE Fabric Lounge Chair Module (Yellow),8,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1089,KABINE Fabric Two Seater Module (Yellow),4,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1090,KABINE Fabric Three Seater Module (Yellow),4,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1091,KABINE Fabric Corner Chair Module (Yellow),8,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1092,KABINE Fabric Ottoman Module (Yellow),8,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1098,KABINE Fabric Lounge Chair Module (Charcoal),10,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1099,KABINE Fabric Two Seater Module (Charcoal),8,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1100,KABINE Fabric Three Seater Module (Charcoal),5,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1101,KABINE Fabric Corner Chair Module (Charcoal),10,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100582,S1102,KABINE Fabric Ottoman Module (Charcoal),10,MSDU7556100,0,"November 19, 2021",0,0
5/27/2021,100583,B1037K-1/2,ARIA Acacia Bed(King) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,13,MEDU7690174,10,"December 20, 2021",7,3
5/27/2021,100583,B1037K-2/2,ARIA Acacia Bed(King) - SIDE RAILS+CENTER SUPPORT,13,MEDU7690174,10,"December 20, 2021",9,3
5/27/2021,100583,B1037Q-1/2,ARIA Acacia Bed(Queen) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,7,MEDU7690174,0,"December 20, 2021",6,7
5/27/2021,100583,B1037Q-2/2,ARIA Acacia Bed(Queen) - SIDE RAILS+CENTER SUPPORT,7,MEDU7690174,0,"December 20, 2021",6,7
5/27/2021,100583,T5131,LIMA Acacia TV Unit,20,MEDU7690174,0,"December 20, 2021",8,2
5/27/2021,100583,T5189,SELMA Mango Wood Round Coffee Table(Walnut),100,MEDU7690174,0,"December 20, 2021",7,0
5/27/2021,100583,T5593,ARIA Acacia Sideboard,15,MEDU7690174,0,"December 20, 2021",4,2
5/27/2021,100583,T5594,ARIA Acacia TV Units,5,MEDU7690174,4,"December 20, 2021",2,1
5/27/2021,100583,T5595,ARIA Acacia Coffee Table,10,MEDU7690174,0,"December 20, 2021",3,2
5/27/2021,100583,T5597,ARIA Acacia End Table,70,MEDU7690174,60,"December 20, 2021",29,34
5/27/2021,100583,T5739,LIMA Acacia Coffee Table,6,MEDU7690174,5,"December 20, 2021",2,0
5/27/2021,100583,T5743,ARIA Acacia Dresser(6 drawer),20,MEDU7690174,0,"December 20, 2021",0,-3
5/27/2021,100584,T5125,EASTWOOD Rustic Modern 3 Shelf Console,8,TGBU5668894,0,"December 28, 2021",0,2
5/27/2021,100584,T5189,SELMA Mango Wood Round Coffee Table(Walnut),120,TGBU5668894,0,"December 28, 2021",7,0
5/27/2021,100584,T5600,BERN Coffee Table,100,TGBU5668894,90,"December 28, 2021",65,20
5/27/2021,100584,T5608,DUPONT Diamond Coffee Table,80,TGBU5668894,75,"December 28, 2021",70,20
5/27/2021,100584,T5611,CHARDONNAY Sideboard,20,TGBU5668894,0,"December 28, 2021",4,3
5/27/2021,100585,T5182,NASHVILLE Acacia Live Edge TV Unit(230cm),20,,17,"January 6, 2022",6,2
5/27/2021,100585,T5274,ROSWELL Industrial Acacia Live Edge Wood Bookcase,15,,0,"January 6, 2022",8,4
5/27/2021,100585,T5602,MEDELLIN Open Bookcase,25,,0,"January 6, 2022",9,8
5/27/2021,100585,T5604,RUDOLPH Round Coffee Table,45,,40,"January 6, 2022",27,9
5/27/2021,100585,T5634,MORIA Acacia Desk(Natural),25,,21,"January 6, 2022",15,5
5/27/2021,100585,T5636,RIVENDELL Acacia Live Edge Coffee Table(Natural),15,,12,"January 6, 2022",7,3
5/27/2021,100585,T5640,MAZA Acacia Console Table (130cm),25,,0,"January 6, 2022",4,0
5/27/2021,100585,T5710,VIENNA Mid Century Rustic Modern Bookshelf(Black),35,,0,"January 6, 2022",6,2
5/27/2021,100586,T5124,LIMA Acacia Dresser(6 drawer),20,,17,"January 6, 2022",10,5
5/27/2021,100586,T5131,LIMA Acacia TV Unit,28,,0,"January 6, 2022",8,2
5/27/2021,100586,T5592,LIMA Acacia Sideboard,15,,12,"January 6, 2022",2,3
5/27/2021,100586,T5739,LIMA Acacia Coffee Table,20,,0,"January 6, 2022",2,0
5/27/2021,100586,T5765,LIMA Acacia Bookshelf,20,,17,"January 6, 2022",13,5
5/27/2021,100587,B1037K-1/2,ARIA Acacia Bed(King) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,12,,0,"February 6, 2022",7,3
5/27/2021,100587,B1037K-2/2,ARIA Acacia Bed(King) - SIDE RAILS+CENTER SUPPORT,12,,0,"February 6, 2022",9,3
5/27/2021,100587,B1037Q-1/2,ARIA Acacia Bed(Queen) - HEADBOARD + FOOTBOARD + MATTRESS SLATS + CENTRE SUPPORT LEGS + METAL LEGS,8,,0,"February 6, 2022",6,7
5/27/2021,100587,B1037Q-2/2,ARIA Acacia Bed(Queen) - SIDE RAILS+CENTER SUPPORT,8,,0,"February 6, 2022",6,7
5/27/2021,100587,T5593,ARIA Acacia Sideboard,15,,0,"February 6, 2022",4,2
5/27/2021,100587,T5594,ARIA Acacia TV Units,40,,0,"February 6, 2022",2,1
5/27/2021,100587,T5595,ARIA Acacia Coffee Table,20,,0,"February 6, 2022",3,2
5/27/2021,100587,T5597,ARIA Acacia End Table,80,,0,"February 6, 2022",29,34
5/27/2021,100587,T5743,ARIA Acacia Dresser(6 drawer),35,,0,"February 6, 2022",0,-3
5/27/2021,100588,T5182,NASHVILLE Acacia Live Edge TV Unit(230cm),20,,0,"February 6, 2022",6,2
5/27/2021,100588,T5189,SELMA Mango Wood Round Coffee Table(Walnut),40,,0,"February 6, 2022",7,0
5/27/2021,100588,T5274,ROSWELL Industrial Acacia Live Edge Wood Bookcase,10,,0,"February 6, 2022",8,4
5/27/2021,100588,T5602,MEDELLIN Open Bookcase,20,,0,"February 6, 2022",9,8
5/27/2021,100588,T5604,RUDOLPH Round Coffee Table,30,,0,"February 6, 2022",27,9
5/27/2021,100588,T5608,DUPONT Diamond Coffee Table,24,,0,"February 6, 2022",70,20
5/27/2021,100588,T5634,MORIA Acacia Desk(Natural),20,,0,"February 6, 2022",15,5
5/27/2021,100588,T5636,RIVENDELL Acacia Live Edge Coffee Table(Natural),10,,0,"February 6, 2022",7,3
5/27/2021,100588,T5640,MAZA Acacia Console Table (130cm),20,,0,"February 6, 2022",4,0
5/27/2021,100588,T5710,VIENNA Mid Century Rustic Modern Bookshelf(Black),25,,0,"February 6, 2022",6,2
5/27/2021,100589,A0365,JUNI - Round Wall Mirror (76cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0367,SANTU - Round Wall Mirror (91cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0368,LANEY - Round Wall Mirror (76cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0369,LANEY - Floor Mirror (81cm x 193cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0373,HAYDEN - Round Wall Mirror (60cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0374,HAYDEN - Rectangular Wall Mirror (60cm x 91cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0375,CALAN - Floor Mirror (111cm x 188cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0378,HAWI - Wall Mirror (60cm x 120cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,A0379,HAWI - Wall Mirror (81cm x 150cm),20,,0,"February 11, 2022",0,0
5/27/2021,100589,T5124,LIMA Acacia Dresser(6 drawer),10,,0,"February 11, 2022",10,5
5/27/2021,100589,T5125,EASTWOOD Rustic Modern 3 Shelf Console,7,,0,"February 11, 2022",0,2
5/27/2021,100589,T5131,LIMA Acacia TV Unit,16,,0,"February 11, 2022",8,2
5/27/2021,100589,T5189,SELMA Mango Wood Round Coffee Table(Walnut),40,,0,"February 11, 2022",7,0
5/27/2021,100589,T5600,BERN Coffee Table,30,,0,"February 11, 2022",65,20
5/27/2021,100589,T5608,DUPONT Diamond Coffee Table,30,,0,"February 11, 2022",70,20
5/27/2021,100589,T5611,CHARDONNAY Sideboard,15,,0,"February 11, 2022",4,3
5/27/2021,100589,T5739,LIMA Acacia Coffee Table,4,,0,"February 11, 2022",2,0
5/28/2021,100590,A0017,MIDO Bull Head Scrap Metal Sculpture,17,,0,"January 6, 2022",31,9
5/28/2021,100590,T1523-1/2,"Tulip Marble Dining Table(90cm,Round) - Table Top",24,,21,"January 6, 2022",11,3
5/28/2021,100590,T1523-2/2,"Tulip Marble Dining Table(90cm,Round) - Table Base",24,,21,"January 6, 2022",13,3
5/28/2021,100590,T5790,ZABE Live edge metal mirror (Large),30,,25,"January 6, 2022",20,5
5/28/2021,100590,T5791,ZABE Live edge metal mirror (small),30,,25,"January 6, 2022",19,5
5/28/2021,100590,T5939,KLEO Coffee Table (Black),30,,0,"January 6, 2022",3,4
5/28/2021,100590,T5993,"JOMANA Side Table (Small,Copper)",100,,0,"January 6, 2022",0,0
5/28/2021,100590,T5994,JOMANA Coffee Table (Copper),40,,0,"January 6, 2022",0,0
5/28/2021,100590,T5995,JOMANA Console Table (Copper),30,,0,"January 6, 2022",0,0
5/28/2021,100590,T5996,"JOMANA Side Table (Small,Black)",50,,0,"January 6, 2022",0,0
5/28/2021,100590,T5997,JOMANA Coffee Table (Black),30,,0,"January 6, 2022",0,0
5/28/2021,100590,T5998,"JOMANA Side Table (Large,Black)",30,,0,"January 6, 2022",0,0
6/9/2021,100593,T5749,PAISLEY Leather Side Chair(Black),100,MSDU7713472,0,"October 20, 2021",0,1
6/9/2021,100593,T5751,PAISLEY Leather Side Chair(Grey),80,MSDU7713472,70,"October 20, 2021",41,20
6/9/2021,100593,T5759,"Bali Fabric Counter Stool(65cm,Blue)",68,MSDU7713472,0,"October 20, 2021",29,-3
6/9/2021,100593,T5761,"Bali Fabric Counter Stool(65cm,Green)",60,MSDU7713472,0,"October 20, 2021",26,8
6/9/2021,100593,T5958,BRANSON Velvet Dining Chair(Black),180,MSDU7713472,160,"October 20, 2021",111,22
6/9/2021,100593,T5959,"BRANSON Velvet Counter Stool(65cm,Black)",120,MSDU7713472,100,"October 20, 2021",44,40
6/9/2021,100594,T5759,"Bali Fabric Counter Stool(65cm,Blue)",8,MSMU5897818,0,"October 18, 2021",29,-3
6/9/2021,100594,T5880,BRANSON Leather Dining Chair(Black),100,MSMU5897818,0,"October 18, 2021",155,10
6/9/2021,100594,T5881,BRANSON Leather Dining Chair(Brown),100,MSMU5897818,0,"October 18, 2021",26,24
